Time_s,Time_Min,Solar_Flux_W_m2,Albedo_Flux_W_m2,Earth_IR_Flux_W_m2,Total_Flux_W_m2,Is_Eclipse,T_CPU_C,T_Battery_C,T_Payload_C,T_Structure_C,T_Radiator_C,T_Panels_C
0.0,0.0,1314.63,349.17,240.0,1903.79,0,20.0,20.0,20.0,20.0,20.0,20.0
5.0,0.08,1314.6,349.16,240.0,1903.76,0,20.29,20.02,20.07,19.96,18.53,24.37
10.0,0.17,1314.54,349.14,240.0,1903.68,0,20.56,20.04,20.15,19.9,17.28,28.71
15.0,0.25,1314.44,349.12,240.0,1903.55,0,20.82,20.06,20.22,19.82,16.22,33.03
20.0,0.33,1314.29,349.08,240.0,1903.36,0,21.06,20.08,20.28,19.74,15.31,37.32
25.0,0.42,1314.1,349.03,240.0,1903.12,0,21.29,20.1,20.34,19.64,14.53,41.59
30.0,0.5,1313.87,348.96,240.0,1902.83,0,21.51,20.11,20.4,19.54,13.86,45.83
35.0,0.58,1313.59,348.89,240.0,1902.48,0,21.72,20.13,20.45,19.43,13.29,50.05
40.0,0.67,1313.27,348.81,240.0,1902.08,0,21.91,20.15,20.5,19.32,12.78,54.24
45.0,0.75,1312.92,348.71,240.0,1901.63,0,22.09,20.16,20.54,19.21,12.34,58.41
50.0,0.83,1312.52,348.61,240.0,1901.12,0,22.26,20.18,20.59,19.1,11.96,62.55
55.0,0.92,1312.07,348.49,240.0,1900.56,0,22.42,20.2,20.62,18.99,11.62,66.66
60.0,1.0,1311.59,348.36,240.0,1899.95,0,22.57,20.21,20.66,18.88,11.32,70.74
65.0,1.08,1311.06,348.22,240.0,1899.28,0,22.71,20.22,20.69,18.77,11.05,74.8
70.0,1.17,1310.49,348.07,240.0,1898.56,0,22.84,20.24,20.71,18.67,10.8,78.82
75.0,1.25,1309.88,347.91,240.0,1897.79,0,22.96,20.25,20.74,18.57,10.58,82.82
80.0,1.33,1309.23,347.73,240.0,1896.96,0,23.07,20.27,20.76,18.47,10.39,86.79
85.0,1.42,1308.53,347.55,240.0,1896.08,0,23.17,20.28,20.77,18.37,10.2,90.73
90.0,1.5,1307.79,347.35,240.0,1895.15,0,23.27,20.29,20.79,18.28,10.04,94.64
95.0,1.58,1307.02,347.15,240.0,1894.16,0,23.36,20.3,20.8,18.19,9.89,98.51
100.0,1.67,1306.19,346.93,240.0,1893.12,0,23.44,20.31,20.81,18.1,9.75,102.36
105.0,1.75,1305.33,346.7,240.0,1892.03,0,23.51,20.33,20.82,18.02,9.61,106.18
110.0,1.83,1304.43,346.46,240.0,1890.88,0,23.58,20.34,20.82,17.94,9.49,109.96
115.0,1.92,1303.48,346.21,240.0,1889.68,0,23.64,20.35,20.83,17.86,9.38,113.71
120.0,2.0,1302.49,345.94,240.0,1888.43,0,23.7,20.36,20.83,17.79,9.27,117.43
125.0,2.08,1301.46,345.67,240.0,1887.13,0,23.75,20.37,20.83,17.72,9.18,121.12
130.0,2.17,1300.39,345.38,240.0,1885.77,0,23.8,20.38,20.83,17.65,9.08,124.78
135.0,2.25,1299.27,345.09,240.0,1884.36,0,23.84,20.39,20.82,17.59,8.99,128.4
140.0,2.33,1298.12,344.78,240.0,1882.9,0,23.88,20.4,20.82,17.53,8.91,131.98
145.0,2.42,1296.92,344.46,240.0,1881.38,0,23.92,20.4,20.81,17.47,8.83,135.54
150.0,2.5,1295.68,344.13,240.0,1879.82,0,23.95,20.41,20.8,17.42,8.76,139.06
155.0,2.58,1294.4,343.79,240.0,1878.19,0,23.98,20.42,20.79,17.37,8.69,142.54
160.0,2.67,1293.08,343.44,240.0,1876.52,0,24.0,20.43,20.78,17.32,8.63,145.99
165.0,2.75,1291.71,343.08,240.0,1874.79,0,24.03,20.44,20.77,17.28,8.57,149.4
170.0,2.83,1290.31,342.71,240.0,1873.02,0,24.05,20.45,20.76,17.23,8.51,152.78
175.0,2.92,1288.86,342.32,240.0,1871.19,0,24.06,20.45,20.75,17.19,8.45,156.13
180.0,3.0,1287.37,341.93,240.0,1869.3,0,24.08,20.46,20.74,17.15,8.4,159.43
185.0,3.08,1285.84,341.52,240.0,1867.37,0,24.09,20.47,20.72,17.12,8.35,162.7
190.0,3.17,1284.27,341.11,240.0,1865.38,0,24.1,20.47,20.71,17.09,8.31,165.94
195.0,3.25,1282.66,340.68,240.0,1863.34,0,24.11,20.48,20.69,17.06,8.27,169.13
200.0,3.33,1281.01,340.24,240.0,1861.25,0,24.12,20.49,20.68,17.03,8.23,172.29
205.0,3.42,1279.31,339.79,240.0,1859.1,0,24.13,20.5,20.66,17.0,8.19,175.42
210.0,3.5,1277.58,339.33,240.0,1856.91,0,24.13,20.5,20.65,16.98,8.15,178.5
215.0,3.58,1275.8,338.86,240.0,1854.66,0,24.14,20.51,20.63,16.96,8.12,181.55
220.0,3.67,1273.99,338.37,240.0,1852.36,0,24.14,20.51,20.62,16.94,8.09,184.56
225.0,3.75,1272.13,337.88,240.0,1850.01,0,24.14,20.52,20.6,16.92,8.06,187.53
230.0,3.83,1270.23,337.37,240.0,1847.6,0,24.15,20.53,20.59,16.91,8.03,190.47
235.0,3.92,1268.29,336.86,240.0,1845.15,0,24.15,20.53,20.57,16.89,8.01,193.36
240.0,4.0,1266.31,336.33,240.0,1842.64,0,24.15,20.54,20.56,16.88,7.99,196.22
245.0,4.08,1264.29,335.8,240.0,1840.08,0,24.15,20.55,20.54,16.87,7.97,199.04
250.0,4.17,1262.23,335.25,240.0,1837.48,0,24.15,20.55,20.52,16.86,7.95,201.82
255.0,4.25,1260.12,334.69,240.0,1834.81,0,24.15,20.56,20.51,16.86,7.93,204.56
260.0,4.33,1257.98,334.12,240.0,1832.1,0,24.15,20.56,20.49,16.85,7.92,207.27
265.0,4.42,1255.8,333.54,240.0,1829.34,0,24.15,20.57,20.48,16.85,7.91,209.93
270.0,4.5,1253.57,332.95,240.0,1826.53,0,24.15,20.57,20.47,16.84,7.89,212.56
275.0,4.58,1251.31,332.35,240.0,1823.66,0,24.14,20.58,20.45,16.84,7.88,215.15
280.0,4.67,1249.01,331.74,240.0,1820.75,0,24.14,20.59,20.44,16.85,7.88,217.69
285.0,4.75,1246.66,331.12,240.0,1817.78,0,24.14,20.59,20.42,16.85,7.87,220.2
290.0,4.83,1244.28,330.48,240.0,1814.76,0,24.14,20.6,20.41,16.85,7.86,222.67
295.0,4.92,1241.86,329.84,240.0,1811.7,0,24.14,20.6,20.4,16.86,7.86,225.11
300.0,5.0,1239.39,329.18,240.0,1808.58,0,24.14,20.61,20.39,16.86,7.86,227.5
305.0,5.08,1236.89,328.52,240.0,1805.41,0,24.14,20.61,20.38,16.87,7.86,229.85
310.0,5.17,1234.35,327.84,240.0,1802.19,0,24.14,20.62,20.36,16.88,7.86,232.17
315.0,5.25,1231.76,327.16,240.0,1798.92,0,24.14,20.63,20.35,16.89,7.86,234.44
320.0,5.33,1229.14,326.46,240.0,1795.6,0,24.14,20.63,20.34,16.9,7.86,236.68
325.0,5.42,1226.48,325.75,240.0,1792.23,0,24.15,20.64,20.33,16.92,7.87,238.88
330.0,5.5,1223.78,325.04,240.0,1788.82,0,24.15,20.64,20.33,16.93,7.87,241.04
335.0,5.58,1221.04,324.31,240.0,1785.35,0,24.15,20.65,20.32,16.94,7.88,243.17
340.0,5.67,1218.26,323.57,240.0,1781.83,0,24.15,20.65,20.31,16.96,7.89,245.25
345.0,5.75,1215.44,322.82,240.0,1778.26,0,24.16,20.66,20.3,16.98,7.89,247.3
350.0,5.83,1212.58,322.06,240.0,1774.64,0,24.16,20.67,20.3,16.99,7.9,249.31
355.0,5.92,1209.68,321.29,240.0,1770.98,0,24.17,20.67,20.29,17.01,7.91,251.28
360.0,6.0,1206.75,320.51,240.0,1767.26,0,24.17,20.68,20.28,17.03,7.93,253.21
365.0,6.08,1203.77,319.72,240.0,1763.5,0,24.18,20.68,20.28,17.05,7.94,255.11
370.0,6.17,1200.76,318.92,240.0,1759.69,0,24.18,20.69,20.28,17.07,7.95,256.96
375.0,6.25,1197.71,318.11,240.0,1755.82,0,24.19,20.7,20.27,17.09,7.97,258.79
380.0,6.33,1194.62,317.29,240.0,1751.91,0,24.2,20.7,20.27,17.12,7.98,260.57
385.0,6.42,1191.49,316.46,240.0,1747.95,0,24.21,20.71,20.27,17.14,8.0,262.32
390.0,6.5,1188.33,315.62,240.0,1743.95,0,24.22,20.72,20.27,17.16,8.01,264.03
395.0,6.58,1185.12,314.77,240.0,1739.89,0,24.22,20.72,20.26,17.19,8.03,265.71
400.0,6.67,1181.88,313.91,240.0,1735.79,0,24.23,20.73,20.26,17.21,8.05,267.35
405.0,6.75,1178.6,313.04,240.0,1731.64,0,24.25,20.74,20.26,17.24,8.07,268.95
410.0,6.83,1175.28,312.16,240.0,1727.44,0,24.26,20.74,20.27,17.27,8.09,270.52
415.0,6.92,1171.92,311.26,240.0,1723.19,0,24.27,20.75,20.27,17.29,8.11,272.05
420.0,7.0,1168.53,310.36,240.0,1718.89,0,24.28,20.76,20.27,17.32,8.13,273.55
425.0,7.08,1165.1,309.45,240.0,1714.55,0,24.29,20.76,20.27,17.35,8.15,275.02
430.0,7.17,1161.63,308.53,240.0,1710.16,0,24.31,20.77,20.28,17.38,8.17,276.45
435.0,7.25,1158.12,307.6,240.0,1705.72,0,24.32,20.78,20.28,17.41,8.2,277.84
440.0,7.33,1154.58,306.66,240.0,1701.24,0,24.34,20.78,20.29,17.44,8.22,279.2
445.0,7.42,1151.0,305.71,240.0,1696.71,0,24.35,20.79,20.29,17.47,8.24,280.53
450.0,7.5,1147.38,304.75,240.0,1692.13,0,24.37,20.8,20.3,17.5,8.27,281.83
455.0,7.58,1143.73,303.78,240.0,1687.51,0,24.38,20.81,20.3,17.53,8.29,283.09
460.0,7.67,1140.04,302.8,240.0,1682.83,0,24.4,20.81,20.31,17.56,8.32,284.32
465.0,7.75,1136.31,301.81,240.0,1678.12,0,24.42,20.82,20.32,17.59,8.34,285.51
470.0,7.83,1132.55,300.81,240.0,1673.35,0,24.44,20.83,20.33,17.63,8.37,286.68
475.0,7.92,1128.75,299.8,240.0,1668.54,0,24.46,20.84,20.34,17.66,8.39,287.81
480.0,8.0,1124.91,298.78,240.0,1663.69,0,24.48,20.84,20.35,17.69,8.42,288.91
485.0,8.08,1121.04,297.75,240.0,1658.79,0,24.5,20.85,20.36,17.73,8.45,289.98
490.0,8.17,1117.13,296.71,240.0,1653.84,0,24.52,20.86,20.37,17.76,8.48,291.02
495.0,8.25,1113.19,295.66,240.0,1648.85,0,24.54,20.87,20.38,17.79,8.51,292.03
500.0,8.33,1109.21,294.61,240.0,1643.81,0,24.56,20.88,20.39,17.83,8.53,293.01
505.0,8.42,1105.19,293.54,240.0,1638.73,0,24.58,20.88,20.4,17.86,8.56,293.96
510.0,8.5,1101.14,292.46,240.0,1633.6,0,24.6,20.89,20.42,17.9,8.59,294.88
515.0,8.58,1097.05,291.38,240.0,1628.43,0,24.63,20.9,20.43,17.93,8.62,295.77
520.0,8.67,1092.93,290.28,240.0,1623.21,0,24.65,20.91,20.44,17.97,8.65,296.64
525.0,8.75,1088.77,289.18,240.0,1617.95,0,24.67,20.92,20.46,18.0,8.68,297.47
530.0,8.83,1084.58,288.07,240.0,1612.65,0,24.7,20.93,20.47,18.04,8.71,298.27
535.0,8.92,1080.36,286.94,240.0,1607.3,0,24.72,20.94,20.49,18.07,8.74,299.05
540.0,9.0,1076.09,285.81,240.0,1601.91,0,24.75,20.94,20.51,18.11,8.77,299.8
545.0,9.08,1071.8,284.67,240.0,1596.47,0,24.77,20.95,20.52,18.14,8.8,300.52
550.0,9.17,1067.47,283.52,240.0,1590.99,0,24.8,20.96,20.54,18.18,8.83,301.22
555.0,9.25,1063.1,282.36,240.0,1585.47,0,24.83,20.97,20.56,18.22,8.86,301.89
560.0,9.33,1058.71,281.19,240.0,1579.9,0,24.85,20.98,20.57,18.25,8.89,302.53
565.0,9.42,1054.27,280.02,240.0,1574.29,0,24.88,20.99,20.59,18.29,8.92,303.15
570.0,9.5,1049.81,278.83,240.0,1568.64,0,24.91,21.0,20.61,18.32,8.96,303.74
575.0,9.58,1045.31,277.64,240.0,1562.94,0,24.94,21.01,20.63,18.36,8.99,304.3
580.0,9.67,1040.77,276.43,240.0,1557.2,0,24.96,21.02,20.65,18.4,9.02,304.84
585.0,9.75,1036.21,275.22,240.0,1551.42,0,24.99,21.03,20.67,18.43,9.05,305.36
590.0,9.83,1031.6,274.0,240.0,1545.6,0,25.02,21.04,20.69,18.47,9.08,305.85
595.0,9.92,1026.97,272.77,240.0,1539.74,0,25.05,21.05,20.71,18.51,9.12,306.32
600.0,10.0,1022.3,271.53,240.0,1533.83,0,25.08,21.06,20.73,18.54,9.15,306.76
605.0,10.08,1017.61,270.28,240.0,1527.88,0,25.11,21.07,20.76,18.58,9.18,307.18
610.0,10.17,1012.87,269.02,240.0,1521.89,0,25.14,21.08,20.78,18.62,9.21,307.58
615.0,10.25,1008.11,267.76,240.0,1515.86,0,25.17,21.09,20.8,18.65,9.24,307.96
620.0,10.33,1003.31,266.48,240.0,1509.79,0,25.2,21.1,20.82,18.69,9.28,308.31
625.0,10.42,998.48,265.2,240.0,1503.68,0,25.23,21.11,20.85,18.72,9.31,308.64
630.0,10.5,993.62,263.91,240.0,1497.53,0,25.26,21.12,20.87,18.76,9.34,308.94
635.0,10.58,988.73,262.61,240.0,1491.34,0,25.29,21.13,20.89,18.8,9.37,309.23
640.0,10.67,983.8,261.3,240.0,1485.11,0,25.32,21.15,20.92,18.83,9.4,309.49
645.0,10.75,978.85,259.98,240.0,1478.83,0,25.36,21.16,20.94,18.87,9.44,309.74
650.0,10.83,973.86,258.66,240.0,1472.52,0,25.39,21.17,20.97,18.91,9.47,309.96
655.0,10.92,968.84,257.33,240.0,1466.17,0,25.42,21.18,20.99,18.94,9.5,310.16
660.0,11.0,963.79,255.98,240.0,1459.78,0,25.45,21.19,21.02,18.98,9.53,310.34
665.0,11.08,958.71,254.64,240.0,1453.35,0,25.48,21.2,21.04,19.01,9.56,310.5
670.0,11.17,953.6,253.28,240.0,1446.88,0,25.52,21.21,21.07,19.05,9.6,310.64
675.0,11.25,948.46,251.91,240.0,1440.37,0,25.55,21.23,21.09,19.08,9.63,310.76
680.0,11.33,943.28,250.54,240.0,1433.82,0,25.58,21.24,21.12,19.12,9.66,310.86
685.0,11.42,938.08,249.16,240.0,1427.24,0,25.61,21.25,21.15,19.15,9.69,310.95
690.0,11.5,932.85,247.77,240.0,1420.61,0,25.65,21.26,21.17,19.19,9.72,311.01
695.0,11.58,927.58,246.37,240.0,1413.95,0,25.68,21.27,21.2,19.22,9.75,311.06
700.0,11.67,922.29,244.96,240.0,1407.25,0,25.71,21.28,21.23,19.26,9.78,311.08
705.0,11.75,916.97,243.55,240.0,1400.52,0,25.74,21.3,21.25,19.29,9.81,311.09
710.0,11.83,911.62,242.13,240.0,1393.74,0,25.78,21.31,21.28,19.33,9.85,311.08
715.0,11.92,906.24,240.7,240.0,1386.93,0,25.81,21.32,21.31,19.36,9.88,311.06
720.0,12.0,900.83,239.26,240.0,1380.09,0,25.84,21.33,21.33,19.39,9.91,311.01
725.0,12.08,895.39,237.82,240.0,1373.2,0,25.88,21.35,21.36,19.43,9.94,310.95
730.0,12.17,889.92,236.36,240.0,1366.28,0,25.91,21.36,21.39,19.46,9.97,310.87
735.0,12.25,884.42,234.9,240.0,1359.33,0,25.94,21.37,21.42,19.49,10.0,310.78
740.0,12.33,878.9,233.44,240.0,1352.33,0,25.97,21.38,21.45,19.53,10.03,310.67
745.0,12.42,873.34,231.96,240.0,1345.3,0,26.01,21.4,21.47,19.56,10.06,310.54
750.0,12.5,867.76,230.48,240.0,1338.24,0,26.04,21.41,21.5,19.59,10.09,310.39
755.0,12.58,862.15,228.99,240.0,1331.14,0,26.07,21.42,21.53,19.62,10.12,310.23
760.0,12.67,856.52,227.49,240.0,1324.01,0,26.11,21.43,21.56,19.65,10.15,310.06
765.0,12.75,850.85,225.99,240.0,1316.84,0,26.14,21.45,21.59,19.69,10.18,309.87
770.0,12.83,845.16,224.48,240.0,1309.64,0,26.17,21.46,21.62,19.72,10.2,309.66
775.0,12.92,839.44,222.96,240.0,1302.4,0,26.2,21.47,21.65,19.75,10.23,309.44
780.0,13.0,833.7,221.43,240.0,1295.13,0,26.24,21.49,21.67,19.78,10.26,309.2
785.0,13.08,827.92,219.9,240.0,1287.82,0,26.27,21.5,21.7,19.81,10.29,308.95
790.0,13.17,822.13,218.36,240.0,1280.48,0,26.3,21.51,21.73,19.84,10.32,308.68
795.0,13.25,816.3,216.81,240.0,1273.11,0,26.33,21.53,21.76,19.87,10.35,308.4
800.0,13.33,810.45,215.26,240.0,1265.7,0,26.37,21.54,21.79,19.9,10.37,308.1
805.0,13.42,804.57,213.7,240.0,1258.27,0,26.4,21.55,21.82,19.93,10.4,307.79
810.0,13.5,798.67,212.13,240.0,1250.79,0,26.43,21.57,21.85,19.96,10.43,307.47
815.0,13.58,792.74,210.55,240.0,1243.29,0,26.46,21.58,21.88,19.99,10.45,307.13
820.0,13.67,786.78,208.97,240.0,1235.75,0,26.49,21.6,21.91,20.02,10.48,306.78
825.0,13.75,780.8,207.38,240.0,1228.19,0,26.53,21.61,21.94,20.04,10.51,306.42
830.0,13.83,774.8,205.79,240.0,1220.59,0,26.56,21.62,21.96,20.07,10.53,306.04
835.0,13.92,768.77,204.19,240.0,1212.96,0,26.59,21.64,21.99,20.1,10.56,305.65
840.0,14.0,762.72,202.58,240.0,1205.29,0,26.62,21.65,22.02,20.13,10.59,305.24
845.0,14.08,756.64,200.96,240.0,1197.6,0,26.65,21.66,22.05,20.15,10.61,304.82
850.0,14.17,750.53,199.34,240.0,1189.88,0,26.68,21.68,22.08,20.18,10.64,304.39
855.0,14.25,744.41,197.72,240.0,1182.12,0,26.71,21.69,22.11,20.21,10.66,303.95
860.0,14.33,738.25,196.08,240.0,1174.34,0,26.74,21.71,22.14,20.23,10.69,303.49
865.0,14.42,732.08,194.44,240.0,1166.52,0,26.77,21.72,22.16,20.26,10.71,303.02
870.0,14.5,725.88,192.8,240.0,1158.68,0,26.8,21.74,22.19,20.28,10.73,302.54
875.0,14.58,719.66,191.14,240.0,1150.8,0,26.83,21.75,22.22,20.31,10.76,302.05
880.0,14.67,713.42,189.48,240.0,1142.9,0,26.86,21.76,22.25,20.33,10.78,301.54
885.0,14.75,707.15,187.82,240.0,1134.97,0,26.89,21.78,22.28,20.36,10.8,301.03
890.0,14.83,700.86,186.15,240.0,1127.01,0,26.92,21.79,22.31,20.38,10.83,300.5
895.0,14.92,694.54,184.47,240.0,1119.02,0,26.95,21.81,22.33,20.4,10.85,299.96
900.0,15.0,688.21,182.79,240.0,1111.0,0,26.98,21.82,22.36,20.43,10.87,299.4
905.0,15.08,681.85,181.1,240.0,1102.95,0,27.01,21.84,22.39,20.45,10.89,298.84
910.0,15.17,675.47,179.41,240.0,1094.88,0,27.04,21.85,22.42,20.47,10.92,298.26
915.0,15.25,669.07,177.71,240.0,1086.78,0,27.06,21.86,22.44,20.49,10.94,297.68
920.0,15.33,662.65,176.0,240.0,1078.65,0,27.09,21.88,22.47,20.52,10.96,297.08
925.0,15.42,656.21,174.29,240.0,1070.5,0,27.12,21.89,22.5,20.54,10.98,296.47
930.0,15.5,649.74,172.57,240.0,1062.31,0,27.15,21.91,22.53,20.56,11.0,295.85
935.0,15.58,643.26,170.85,240.0,1054.11,0,27.17,21.92,22.55,20.58,11.02,295.22
940.0,15.67,636.75,169.12,240.0,1045.87,0,27.2,21.94,22.58,20.6,11.04,294.58
945.0,15.75,630.22,167.39,240.0,1037.61,0,27.23,21.95,22.61,20.62,11.06,293.92
950.0,15.83,623.68,165.65,240.0,1029.33,0,27.25,21.97,22.63,20.64,11.08,293.26
955.0,15.92,617.11,163.91,240.0,1021.02,0,27.28,21.98,22.66,20.66,11.1,292.58
960.0,16.0,610.52,162.16,240.0,1012.68,0,27.31,22.0,22.68,20.68,11.11,291.9
965.0,16.08,603.92,160.4,240.0,1004.32,0,27.33,22.01,22.71,20.69,11.13,291.2
970.0,16.17,597.29,158.64,240.0,995.93,0,27.36,22.03,22.74,20.71,11.15,290.5
975.0,16.25,590.65,156.88,240.0,987.52,0,27.38,22.04,22.76,20.73,11.17,289.78
980.0,16.33,583.98,155.11,240.0,979.09,0,27.41,22.05,22.79,20.75,11.18,289.06
