Trial_ID,CPU_Power_W,Radiator_Area_m2,Emissivity,Conductance_Mult,Beta_Angle_deg,Altitude_km,Failure_Mode,T_max_CPU,T_max_Battery,T_max_Payload,Overheated,Time_to_Critical_s
78,21.130957784492267,0.13895553911438058,0.8616117353797741,0.8214103259147606,-38.01420540826388,525.5242970948727,None,52.129389471417454,31.321402996327215,43.09382293118718,0,-1.0
79,10.214107678630837,0.16265863635511021,0.8225543451979475,0.9978777771783512,-63.131757719535486,530.2233047630244,None,26.214777546736297,19.3478101299116,24.069172611707415,0,-1.0
80,43.83965416440171,0.15405846041702598,0.8370550909533362,1.0297888209297736,-46.62067356073477,532.117736389648,Radiator Degradation,69.37370900215632,40.3351971128881,51.17585915440253,0,-1.0
81,33.04841570724011,0.11968511770005535,0.9144547426758759,1.025255416900614,78.50260287722423,350.0132067330742,Sensor Noise 10x,41.767223626227405,24.464218861096317,23.19196453288472,0,-1.0
82,19.890411118369215,0.18095010402660122,0.7696591418660312,0.9678604892664017,3.6288401443912193,588.4802009616806,None,55.967463271410644,35.495251872230845,48.88844921263285,0,-1.0
83,7.860125762871064,0.18591755346191044,0.923895179933019,1.0125533499979267,-24.332742664585766,553.5521917636657,None,37.98671821539824,27.906864014478504,37.22128765813201,0,-1.0
84,18.9942044772048,0.13774422619031226,0.9224725156767901,1.1636300598955023,67.2104624236595,575.9954241473213,None,31.208819167046048,21.431251904257163,25.68924368462067,0,-1.0
85,19.633249491203618,0.14224596880128032,0.9143990718726374,1.0389113820449456,-18.90175130117416,353.9108238268585,None,56.329095015541846,36.77343828423742,48.234519366137775,0,-1.0
86,37.83227802521289,0.1557173078144981,0.7251966632250832,0.963351582934727,-29.69845740761476,583.4646989464349,None,72.9756261532757,42.533327447476836,54.71797547478372,0,-1.0
87,33.69008621098459,0.1566891357997405,0.826369536452815,0.9512106077425904,-52.6891459410476,552.4471321720262,Sensor Noise 10x,57.41052112691112,28.46030016050575,37.4273088738836,0,-1.0
88,44.924573415934695,0.1631708854534566,0.913892500024778,0.9831582001037367,-21.996571696305935,559.3047857396747,None,74.6734426882795,40.221810111045734,53.1852937264681,0,-1.0
89,26.24967163228772,0.190204090775327,0.9101886850683887,1.1778302753314487,-32.99681591695332,373.3218461804921,Heater Stuck ON,50.71383306766102,38.18002666904563,42.1459751779697,0,-1.0
90,10.381741067223576,0.146461055450119,0.8826718554937202,0.9818369030265056,31.914712673665377,534.6945072296494,None,42.96942822371233,30.219853006088165,41.350435557332936,0,-1.0
91,37.09601542503478,0.13403405510923092,0.8407694818951006,0.9980225233363199,-37.87511315926912,589.9791724105228,None,67.80801423466059,40.118112057931775,51.03837414427154,0,-1.0
92,39.23532718776038,0.12241361543970945,0.8508378384846609,0.9529132983214881,13.895954356061054,519.6368353545402,None,79.04089878093677,46.83979008672283,60.45555703746655,1,1290.0
93,30.25747389062733,0.1353813992011616,0.8561109004048105,1.1161645906480864,-78.13941029424491,492.6403511561516,None,33.53941611704185,19.703361118671925,22.477819443127242,0,-1.0
94,39.69352309795524,0.14933746054252406,0.7857051731516775,1.2165071070972384,-55.56795179462741,586.4074194372492,None,56.80901633927588,35.91760200607229,43.02381084910499,0,-1.0
95,27.220801836397584,0.18589115727035574,0.870938988640519,1.0460919885528717,-16.667051109957228,460.734280433609,None,57.22372455296959,36.233140135388936,46.37213260515034,0,-1.0
96,28.522977322189732,0.13964777401927655,0.8613223786191926,1.0083116418601985,78.65086570356519,499.82339157761965,None,32.322862848934996,19.024098242395077,20.59615072946812,0,-1.0
