time,power_w,T_cpu_measured,T_cpu_real,T_cpu_estimated,T_rad_measured,T_rad_real,estimated_C,estimated_eps,residual
295,25.0,28.039086140077345,27.20883328960241,29.374810130569074,5.168048272143037,5.230884357368325,271.2082958725222,0.98,-1.3357239904917293
300,25.0,27.573409869433053,27.15494072834906,29.38939518785338,4.802305579160183,5.1620008450705654,271.50375637820986,0.98,-1.8159853184203278
305,25.0,27.448994669571398,27.10012427088185,29.39945057080172,5.05026945240764,5.09369742207241,271.7223086254503,0.98,-1.9504559012303204
310,25.0,27.3905601787026,27.04445017491429,29.40508358031053,5.0572829657439735,5.025947118599845,271.84866348800216,0.98,-2.0145234016079314
315,25.0,26.341772158322126,26.98798064627931,29.406416561945036,4.802689642566334,4.95872460569683,271.89412913977066,0.98,-3.0646444036229106
320,25.0,27.15063508053729,26.930774082380537,29.403581769339894,4.3358552163408355,4.892006085509365,271.82306104466704,0.98,-2.2529466888026057
325,25.0,27.17983983529078,26.872885301206566,29.396717310377994,4.450077367408799,4.825769190114329,271.6536841563642,0.98,-2.2168774750872124
330,25.0,26.959137582539462,26.814365756743825,29.385964392577307,4.254284041199018,4.759992888066392,271.363063472655,0.98,-2.426826810037845
335,25.0,27.152591753214264,26.755263741578858,29.371463994755914,5.301518509654031,4.6946573979329855,271.0043747896747,0.98,-2.21887224154165
340,25.0,26.124896931825955,26.695624577436263,29.353358962991138,4.2257448779754245,4.629744108175885,270.35192232810147,0.98,-3.228462031165183
345,25.0,27.011571072076485,26.635490794357395,29.331773475181762,4.887267951328909,4.565235502809401,269.79157476356664,0.98,-2.3202024031052773
350,25.0,26.980529700835472,26.57490229918693,29.30685687780573,5.1330183228997,4.501115092329712,269.1417525093039,0.98,-2.3263271769702563
355,25.0,26.960688997990808,26.51389653399383,29.27874250495711,4.343480470009539,4.437367349466967,268.40944439858214,0.98,-2.318053506966301
360,25.0,26.188032345897085,26.45250862502104,29.247560246516002,4.318958046096963,4.373977649356561,267.33460772911917,0.98,-3.0595279006189173
365,25.0,26.554413858786614,26.390771522722048,29.213402931953055,5.531306932693315,4.3109322137715935,266.3073620752847,0.98,-2.658989073166442
370,25.0,26.795254251095006,26.328716133411092,29.176404443273725,3.5045742781767677,4.248218059092494,265.30721543534537,0.98,-2.381150192178719
375,25.0,26.934895443143105,26.266371443024013,29.136694555370582,4.280358068640226,4.185822947722386,264.31101592568393,0.98,-2.2017991122274765
380,25.0,25.970743939211733,26.20376463345673,29.094397242897685,4.5256218221897235,4.123735342687041,262.80017550991715,0.98,-3.123653303685952
385,25.0,26.374309508440213,26.140921191922644,29.049546698843415,4.146521262638948,4.061944365178874,261.42043261459054,0.98,-2.6752371904032017
390,25.0,27.275472747448596,26.07786501374386,29.002276155676498,4.37890387633788,4.00043975483095,260.47698056785805,0.98,-1.7268034082279016
395,25.0,26.23391001564961,26.014618498966172,28.95277593959429,3.6695465224467556,3.9392118325226875,258.91606197626686,0.98,-2.71886592394468
400,25.0,25.681390309399184,25.951202643166482,28.90103578886402,3.881843611789238,3.8782514655379714,256.97268488268844,0.98,-3.2196454794648375
405,25.0,26.447304257976068,25.88763712279865,28.84707739004864,3.278103262010083,3.8175500349119034,255.45092889820793,0.98,-2.3997731320725713
410,25.0,25.71355923626435,25.823940375403197,28.791084665307608,3.4908854186250475,3.7570994048144826,253.41413082004536,0.98,-3.077525429043259
415,25.0,26.08997698910449,25.760129674988093,28.733036884437013,3.12665742764696,3.6968918938335946,251.58644935090786,0.98,-2.6430598953325237
420,25.0,26.88488600281237,25.696221202868514,28.67306976629584,4.213124524109168,3.6369202480292415,250.30000645959132,0.98,-1.7881837634834703
425,25.0,25.517897517154157,25.632230114237984,28.61140045418108,4.270375822622553,3.577177615642256,248.00003491668227,0.98,-3.0935029370269227
430,25.0,25.918032047985747,25.568170600725125,28.547862451702883,3.9644946423569243,3.5176575233480776,245.96729511695338,0.98,-2.6298304037171363
435,25.0,25.60238378928798,25.504055949177086,28.482602018751663,1.8970238533135413,3.458353853956112,243.66226682265182,0.98,-2.880218229463683
440,25.0,25.4418171325514,25.43989859689566,28.41562236433259,2.834462262973687,3.39926082546026,241.1970848957163,0.98,-2.973805231781192
445,25.0,24.788929213591505,25.37571018353799,28.346950923373186,3.1792385821117684,3.340372971356203,238.1428978981149,0.98,-3.5580217097816806
450,25.0,26.160491687587964,25.311501599882376,28.276486113828128,2.6224418957664835,3.2816851221431307,236.25564292496662,0.98,-2.1159944262401638
455,25.0,25.380794851978433,25.247283033647363,28.204638804970557,2.790930796619155,3.2231923879368765,233.667746503477,0.98,-2.8238439529921244
460,25.0,25.411010525344736,25.183064012539944,28.13126164374478,2.923083949357479,3.164890142124136,231.09413342651263,0.98,-2.720251118400043
465,25.0,25.05461554661809,25.11885344470039,28.056421026522173,3.22164881474976,3.1067740059934295,228.16597067463314,0.98,-3.001805479904082
470,25.0,25.976071302947357,25.054659656699357,27.980061104584536,2.4878662565800047,3.048839834282262,226.14637597566272,0.98,-2.0039898016371787
475,25.0,24.142817376025768,24.990490429234285,27.902543871604564,2.9729472867644704,2.991083701583875,222.26659522743677,0.98,-3.7597264955787963
480,25.0,25.195171786378168,24.926353030663677,27.82328379175226,2.6797339416735784,2.9335018895614553,219.44592622756207,0.98,-2.628112005374092
485,25.0,24.74401397425775,24.86225424850909,27.74270745496341,2.6388195110893493,2.8760908749201235,216.13290869707305,0.98,-2.9986934807056578
490,25.0,25.104892088030653,24.798200419046964,27.660684656145634,2.5296360772897963,2.8188473180906044,213.21526303461982,0.98,-2.555792568114981
495,25.0,25.01594214248585,24.734197455105345,27.5774142382416,3.2252783775100844,2.7617680525814876,210.20686633927147,0.98,-2.56147209575575
500,25.0,24.383747413115408,24.670250872173483,27.49290914966889,2.481677532483003,2.7048500749601203,206.44909592491032,0.98,-3.1091617365534816
505,25.0,25.039433028091697,24.606365812925844,27.40691257057165,2.694399277978046,2.6480905354235915,203.48507581426813,0.98,-2.367479542479952
510,25.0,25.309139302044617,24.54254707025615,27.319798142564082,2.3523048410056764,2.5914867289247923,200.89866957040977,0.98,-2.010658840519465
515,25.0,24.50533063598633,24.478799108911062,27.23177176261305,2.482646127311182,2.535036086820128,197.31023129677243,0.98,-2.726441126626721
520,25.0,24.95532121005118,24.415126085808026,27.142436180845777,2.941790904820447,2.478736169007675,194.33657431051918,0.98,-2.187114970794596
525,25.0,24.489371481498978,24.35153186911657,27.05211007231378,2.8197126546551567,2.4225846565267375,190.7607447807728,0.98,-2.562738590814803
530,25.0,24.577283891143804,24.288020056177572,26.960553089167263,2.357513129342895,2.3665793445909458,187.32787893385458,0.98,-2.3832691980234593
535,25.0,24.649188898257034,24.224593990330845,26.86787168718854,1.9574690029742094,2.310718136029152,184.03456964403043,0.98,-2.218682788931506
540,25.0,23.78509349718486,24.161256776716243,26.774172296247173,1.703623829635286,2.2549990351101883,179.47014342709133,0.98,-2.9890787990623124
545,25.0,24.620510829306944,24.098011297111725,26.678839285300512,2.567058943636266,2.199420141728808,176.1919152298484,0.98,-2.0583284559935677
550,25.0,24.155222003295144,24.034860223864655,26.582585776346775,1.7507929559858924,2.1439796459305853,172.21726038609083,0.98,-2.4273637730516313
555,25.0,23.759521951035573,23.97180603297261,26.485064396599796,2.6315395126394607,2.088675822756784,167.59271820128026,0.98,-2.7255424455642228
560,25.0,23.622205821485863,23.908851016364565,26.38593425458805,1.9279829019302872,2.0335070273895326,162.6961153556643,0.98,-2.7637284331021874
565,25.0,23.690040441721354,23.845997293430514,26.285054321448683,1.622396829606317,1.978471690580193,157.87808060253684,0.98,-2.595013879727329
570,25.0,24.03143329133129,23.78324682184575,26.182490544307996,1.725000102894628,1.9235683143434699,153.6951756385552,0.98,-2.151057252976706
575,25.0,23.96212338249016,23.720601407731863,26.078677094070827,1.1995261435948077,1.8687954679024301,149.41732225245903,0.98,-2.116553711580668
580,25.0,23.424127800145385,23.658062715194887,25.973575090927454,1.7620718920465066,1.8141517838688515,144.05310047948527,0.98,-2.5494472907820693
585,25.0,24.45838442145802,23.59563227527798,25.866433799027902,2.2429815954698613,1.759635954645887,140.92163800915108,0.98,-1.4080493775698812
590,25.0,23.64866119017927,23.53331149436508,25.758923457473884,1.2583712723269826,1.7052467290393452,136.10939142399957,0.98,-2.1102622672946154
595,25.0,23.451411074787778,23.471101662067554,25.649779741915893,1.8666060092083898,1.6509829090657036,130.842050353614,0.98,-2.198368667128115
600,0.0,23.793094285278286,22.79936620008698,24.6188795024068,2.4173523655669924,1.5967206828748317,111.46821029134668,0.98,-0.8257852171285123
605,0.0,23.367249475171814,22.157272449336972,23.497863660612097,1.9417926787303879,1.541901657297501,107.57155226822512,0.98,-0.13061418544028314
610,0.0,22.773879272634865,21.543113452883972,22.429260939805772,1.5481978576883986,1.4859855134387772,117.69040268725423,0.9596275935752138,0.3446183328290928
615,0.0,21.715968350379082,20.95529014650066,21.527382697201972,1.4982406005682485,1.4285610143158465,121.94895822272126,0.9485132082367191,0.1885856531771104
620,0.0,22.254453498301256,20.392303590375718,20.718150500439663,1.90819642735845,1.3693231010686873,151.9077611903625,0.8582191041187457,1.5363029978615934
625,0.0,20.576918860945703,19.852747882449535,20.107644424277396,1.8054834194290263,1.3080537202081928,157.43853969576494,0.8306954409415702,0.46927443666830726
630,0.0,21.501571729028466,19.335303678495336,19.548443798510903,0.903904577530617,1.2446057920008684,177.7437597263118,0.7163599397811908,1.9531279305175637
635,0.0,19.571290647735474,18.838732253857586,19.07573514879897,0.18265792984596496,1.1788898224077116,181.59508275372573,0.6873971257844409,0.4955554989365041
640,0.0,18.975293281380683,18.361870050133973,18.632215913488153,1.2540867156458153,1.110862738885885,184.03997240909644,0.667376350857751,0.34307736789252985
645,0.0,19.796450250753697,17.90362365726793,18.212288574004504,1.58607465797891,1.040518596088873,194.57158399267772,0.5750633565359755,1.5841616767491935
650,0.0,17.93178690853266,17.46296518768287,17.830460651862893,1.2864781818421258,0.9678808529735647,195.15017821870768,0.5691665643675959,0.10132625666976836
655,0.0,18.837709098872033,17.03892800438365,17.464004582047664,1.5576009133342081,0.8929959696437777,202.64675222154077,0.48932301021824065,1.3737045168243682
660,0.0,16.623886595618814,16.630602769511086,17.124043803699635,1.5699321567264841,0.8159281117791011,200.2111637915961,0.5183595412836783,-0.5001572080808216
665,0.0,17.6744364708244,16.237133783769195,16.792466806183995,0.018714282381917524,0.7367547838563269,204.44624343427563,0.467215449240866,0.8819696646404047
670,0.0,16.648952899162527,15.857715590540522,16.479583305667404,0.7602450807386979,0.6555632405251686,205.19697018491425,0.4574045602831375,0.16936959349512293
675,0.0,16.563448286095728,15.491589821447462,16.179099664973307,0.12175302583387138,0.572447549261824,206.82539357412705,0.4351639121817727,0.3843486211224203
680,0.0,15.931954386540669,15.13804226266808,15.891739697304104,0.8296669662911984,0.48750619747863766,206.98689177412652,0.43283916743410805,0.04021468923656535
685,0.0,14.942603370757464,14.796400123533601,15.61497163799072,-0.2795508878891735,0.4008401541869375,204.39077128688183,0.4716704481576873,-0.6723682672332565
690,0.0,15.316819276094796,14.46602949086747,15.34491619206824,0.026596885908660717,0.31255131058702545,204.28367153262798,0.4732916116414902,-0.028096915973444325
695,0.0,14.866183197632665,14.146332954213847,15.08462846495587,0.9021999026189387,0.22274123600055873,203.48142318347124,0.4858843097348566,-0.21844526732320446
700,0.0,15.507713379791035,13.836747388583092,14.832859714968208,1.100411657222161,0.13151019571677125,205.88608112721326,0.4470150520778957,0.6748536648228267
705,0.0,14.642828878443744,13.536741882638466,14.592995703524196,0.454198170509345,0.03895638588704742,206.0531368752315,0.44414722267054196,0.04983317491954864
710,0.0,13.364430912512464,13.245815801391984,14.361835406919795,0.38198211588626707,-0.05482465218028665,202.83606280276362,0.5015003420365745,-0.9974044944073306
715,0.0,12.666984478885693,12.963496973486258,14.135358490417218,-0.6464539085131742,-0.14974046988754708,198.1259755366179,0.5858688128967436,-1.468374011531525
720,0.0,13.120222180569476,12.689339994030775,13.911798602656575,0.20903065801043408,-0.24570202781853823,195.56195962252266,0.6313150831878993,-0.7915764220870987
725,0.0,13.009180186121151,12.422924634756896,13.69334729138518,0.5686057449671077,-0.3426239129343571,193.36977439524765,0.6705648397040176,-0.684167105264029
730,0.0,11.845837495656502,12.163854353958527,13.480063619932366,-0.37039776238266653,-0.4404244749850932,188.2031973947504,0.7642485072981269,-1.6342261242758642
735,0.0,12.414344160599256,11.911754899317486,13.268330757063097,-1.4741455250050315,-0.5390258975685924,185.45142103068474,0.8131679903877427,-0.8539865964638409
740,0.0,11.518988466729468,11.666272997277133,13.060470731652345,-0.2041896231535732,-0.638354216697735,180.50643736967197,0.9014056633213567,-1.5414822649228768
745,0.0,11.448808213965835,11.427075123134102,12.853584246872117,-0.8952876753660817,-0.7383392975746119,175.90156083183356,0.98,-1.4047760329062822
750,0.0,11.641572066495222,11.19384634647463,12.64759265437408,-0.2607681373239928,-0.8389147784537272,172.53454439275657,0.98,-1.006020587878858
755,0.0,11.685402238562142,10.966289246994052,12.443421827276609,-1.1040435876399477,-0.940017988953116,169.97273829226177,0.98,-0.7580195887144665
760,0.0,11.146318933921357,10.744122896111946,12.241529731811738,-1.457639150162803,-1.04158984889051,166.26013247435048,0.98,-1.0952107978903811
765,0.0,10.373039558710866,10.527081900133737,12.04014185837616,-0.05922728243231534,-1.1435747526516025,160.50120043381432,0.98,-1.6671022996652933
770,0.0,10.39966744857322,10.314915501017254,11.836454492232406,-1.0365847972844915,-1.245920443198088,155.30480217204178,0.98,-1.4367870436591854
775,0.0,10.421738052026772,10.107386731085796,11.630903192313042,-0.9388370931763753,-1.3485778790721952,150.74724816104612,0.98,-1.2091651402862702
780,0.0,10.054554217634326,9.90427161828461,11.424110364846797,-1.6364869993945352,-1.4515010971269362,145.400849901264,0.98,-1.3695561472124709
785,0.0,8.961077622494308,9.705358438814926,11.214804825375097,-2.209096628226212,-1.5546470731877093,136.17532749603873,0.98,-2.253727202880789
790,0.0,10.731182178589156,9.510447014194654,10.996995180358056,-1.6791650929658986,-1.6579755824130302,134.96724117622983,0.98,-0.2658130017688993
795,0.0,9.865197745288352,9.319348049995881,10.782989439404275,-0.11853517818541137,-1.7614490607618336,130.83527239721946,0.98,-0.9177916941159232
800,0.0,9.45050156326585,9.131882513690528,10.567943604310813,-2.2392192810620464,-1.8650324686711315,125.62430923722616,0.98,-1.1174420410449635
805,0.0,9.424903254281991,8.947881049206785,10.349998845460107,-2.243207841313283,-1.9686931577999758,121.07429856350088,0.98,-0.9250955911781151
810,0.0,8.81223980065632,8.767183425955466,10.130230207698958,-2.509467159607173,-2.07240074148865,114.29722389734118,0.98,-1.3179904070426378
815,0.0,9.39217471284125,8.589638020229359,9.90445899313437,-2.0763870621469587,-2.1761269694139855,111.43295414019089,0.98,-0.5122842802931196
820,0.0,8.809180581121751,8.415101327014213,9.680236416801108,-2.6067690700781174,-2.2798456067804977,106.47574176112327,0.98,-0.871055835679357
825,0.0,8.862253898998407,8.243437500375535,9.453289618393796,-2.798468683943726,-2.383532318276025,102.9156242975782,0.98,-0.5910357193953892
830,0.0,7.980309062073427,8.074517920699805,9.226564183856226,-3.074932183758193,-2.4871645569258476,100.0,0.98,-1.2462551217827986
835,0.0,9.20102637496787,7.908220787178607,9.001424715937276,-3.1864483438354183,-2.590721457907023,101.26793803452708,0.9687364215057706,0.1996016590305949
840,0.0,7.751948136394792,7.744430734023865,8.786597276161558,-2.834284149789371,-2.6941837373236694,100.0,0.98,-1.034649139766766
845,0.0,7.478854692649877,7.583038468996676,8.57594119738826,-2.669922923351256,-2.7975335958963683,100.0,0.98,-1.0970865047383835
850,0.0,7.88217268613315,7.423940432920176,8.37166730011478,-2.822652650620937,-2.900754627483252,100.0,0.98,-0.48949461398162963
855,0.0,7.131660522060904,7.267038478927645,8.17318920882775,-3.1891402927674184,-3.00383173232035,100.0,0.98,-1.0415286867668465
860,0.0,7.676699009816865,7.1122395702752215,7.979985222412154,-3.4926093547196255,-3.1067510348469796,100.0,0.98,-0.3032862125952889
865,0.0,7.644933554825842,6.959455495618329,7.791590619021633,-3.9414536754076654,-3.209499805967141,100.0,0.98,-0.14665706419579116
870,0.0,6.783035864906215,6.808602600719496,7.607590929338926,-2.9242004716705616,-3.3120663895856524,100.0,0.98,-0.8245550644327109
875,0.0,6.059034122217057,6.659601535617128,7.427616050123731,-4.125837608527234,-3.4144401332507073,100.0,0.98,-1.368581927906674
880,0.0,6.940399604943964,6.512377016342668,7.251335087660607,-3.8665984458029117,-3.5166113227299434,100.0,0.98,-0.3109354827166433
885,0.0,5.830697654078466,6.366857600330604,7.078451835890803,-3.5496512220536016,-3.618571120345848,100.0,0.98,-1.2477541818123372
890,0.0,6.188239588870695,6.222975474715497,6.908700807016999,-3.594871784687641,-3.7203115068962234,100.0,0.98,-0.7204612181463039
895,0.0,6.1762887866287235,6.080666256759116,6.7418437435258625,-3.217165102289003,-3.8218252269869595,100.0,0.98,-0.565554956897139
900,0.0,6.6424624637839464,5.93986880569679,6.5776665501557545,-4.3866786543157685,-3.9231057376083527,100.29757460612711,0.97637495805576,0.06479591362819193
905,0.0,6.8030269170530335,5.8005250453337,6.4164347287774035,-5.158927987671998,-4.024147159788981,102.03496906144431,0.9547593181017172,0.38659218827563
910,0.0,6.229919889619161,5.662579796761918,6.260063118746928,-4.125669852810478,-4.124944233167412,101.9058944908749,0.9564437824123556,-0.030143229127766347
915,0.0,5.499989218037494,5.525980620607015,6.105410054984247,-4.081649339430962,-4.225492273325187,100.0,0.98,-0.6054208369467533
920,0.0,6.247872246831113,5.390677668247861,5.9498325344569025,-4.098281851674581,-4.32578713173308,101.29413790349496,0.963363433237548,0.29803971237421045
925,0.0,5.321390959063302,5.2566235414864195,5.798152641776369,-4.569590243769326,-4.425825158165878,100.0,0.98,-0.4767616827130672
930,0.0,5.589202562994626,5.123773160175006,5.646336736735577,-4.6363173985760096,-4.525603165447933,100.0,0.98,-0.05713417374095098
935,0.0,6.295575225312961,4.992083637338453,5.496314890200949,-4.090040813732087,-4.625118396398477,103.34115075149464,0.9354578105966261,0.7992603351120113
940,0.0,5.72558619274632,4.861514161354933,5.352551053118418,-4.829156082909253,-4.724368492851056,104.7864417036689,0.9146795629928608,0.3730351396279019
945,0.0,4.489203541050938,4.732025884786481,5.211863212408957,-5.659764453363984,-4.8233514666274,102.08562553382673,0.9549117415103978,-0.7226596713580191
950,0.0,4.871845480242836,4.603581819472652,5.068720934901478,-3.985132810489759,-4.922065672352289,101.31759010808133,0.9658666289461187,-0.19687545465864176
955,0.0,4.623558790655924,4.476146737524914,4.925957266386149,-4.507362881760545,-5.020509782001568,100.13270596746453,0.98,-0.30239847573022516
960,0.0,4.722435175346918,4.349687077879935,4.783015268056431,-4.635077185058084,-5.118682761081004,100.0,0.98,-0.06058009270951281
965,0.0,5.04903450868975,4.224170858090929,4.641352957227184,-4.949434557333797,-5.216583846339063,101.6043314748463,0.9573499180487025,0.4076815514625656
970,0.0,4.667055105641749,4.099567591054097,4.503161960903071,-4.081237417436865,-5.314212524922425,102.22324637375922,0.9482488280766206,0.16389314473867778
975,0.0,4.34922617497152,3.975848206385365,4.366846276355375,-5.543892974692547,-5.411568514886767,102.15803941965233,0.949226803070044,-0.017620101383855058
980,0.0,4.515649952375481,3.852984976179812,4.231440119485001,-5.8396104278412,-5.50865174698157,103.2029577802709,0.933459896521388,0.28420983289048074
985,0.0,3.737904786759027,3.7309514449016206,4.098328575509129,-5.269161834108375,-5.605462347631715,101.91409714106629,0.9534452751233516,-0.3604237887501016
990,0.0,4.3726124496505525,3.609722363166213,3.9644986904992834,-5.860470547059088,-5.702000623042295,103.3992095572156,0.9308264271681719,0.40811375915126913
995,0.0,3.2424005624527545,3.489273625192311,3.8335126533355037,-5.924147253080351,-5.798267044358624,101.32510070152394,0.9635720878290842,-0.5911120908827492
1000,0.0,3.9890223310907853,3.3695822097126324,3.700821978537192,-6.259349706447437,-5.894262233815937,102.36997412674786,0.9476143869292909,0.2882003525535932
1005,0.0,4.167874045642846,3.2506261241447305,3.5704597876951425,-5.687544782204086,-5.989986951818196,104.47518648561038,0.9145510373006882,0.5974142579477038
1010,0.0,2.9834460206407645,3.132384351836663,3.4434740924114067,-6.612314303473904,-6.085442084888143,102.92862244064392,0.9399991898109032,-0.4600280717706422
1015,0.0,3.9993846417591983,3.014836802210766,3.315352047369572,-5.758259256711114,-6.180628634434811,105.28261567032054,0.9021769274069426,0.6840325943896262
1020,0.0,3.2730839572725965,2.8979642636400627,3.190817373183222,-6.743373158083999,-6.275547706286943,105.55152268125063,0.8976302043889911,0.08226658408937437
1025,0.0,3.080142544863988,2.7817483589026324,3.067240972699665,-6.220850308984497,-6.370200500945089,105.59324461768573,0.8969174770555032,0.012901572164323305
1030,0.0,3.1391447722578603,2.666171503065698,2.944412600330736,-6.258258488805523,-6.464588304506549,106.21864463307416,0.886164584130982,0.19473217192712422
1035,0.0,3.0181400082955987,2.5512168636627734,2.823026929154082,-5.523576056269032,-6.558712480221345,106.8339910672784,0.8753953947221516,0.19511307914151654
1040,0.0,3.463404660014886,2.43686832303257,2.7030553140024836,-6.814320318436938,-6.652574460639016,109.18936588776432,0.8334464566814466,0.7603493460124024
1045,0.0,2.488946374814055,2.323110442697782,2.5863085816407647,-6.624712004494669,-6.746175740308956,108.90232170073826,0.8388157157825984,-0.09736220682670993
1050,0.0,1.5912428239234209,2.2099284296679684,2.4699276654898767,-5.98140058057865,-6.839517868998655,106.31417802456251,0.8872523262772601,-0.8786848415664559
1055,0.0,2.1102612492506894,2.0973081045581807,2.3516373781207562,-7.3455700566287385,-6.932602445397606,105.57427227291478,0.9005522300227993,-0.24137612887006688
1060,0.0,2.622090236372247,1.985235871420116,2.2335786305088163,-6.895943461803404,-7.02543111127477,106.77068799514879,0.8791542867503678,0.3885116058634308
1065,0.0,1.450331021873895,1.8736986891904621,2.117789900127775,-7.193323460919834,-7.11800554606134,104.77820712254423,0.9159002728036005,-0.6674588782538802
1070,0.0,1.8559888728662801,1.7626840446642404,2.000751475839934,-7.869577022620393,-7.2103274618309,104.33328439588011,0.9238665806023604,-0.14476260297365373
1075,0.0,1.7378725117323262,1.6521799269084454,1.8841835644681169,-8.558770783301686,-7.302398598651223,103.88369097643576,0.9319146887894896,-0.1463110527357907
1080,0.0,1.6477398466529645,1.5421748030348112,1.7679995607158503,-6.954295416244514,-7.394220720283727,103.513928949589,0.938527000793072,-0.12025971406288583
1085,0.0,2.215973472169936,1.4326575952554208,1.6522039693570036,-7.528665065561142,-7.485795610208243,105.24699463198671,0.9075419804123316,0.5637695028129324
1090,0.0,2.8293541779506692,1.3236176591502158,1.53892855140964,-7.456186393200999,-7.5771250679510445,109.06204349260717,0.8366488538663642,1.2904256265410292
1095,0.0,1.4210834241829757,1.21504476307814,1.4299431694288955,-7.478082687567117,-7.668210905697038,109.03773350905477,0.8371353955355882,-0.008859745245919814
1100,0.0,1.0372643619679405,1.1069290686684212,1.3212200703177928,-7.941640376317234,-7.759054945166497,108.26060574636195,0.8527229294789314,-0.2839557083498523
1105,0.0,0.9437998314713575,0.9992611123325332,1.2121691207734102,-8.115477836505079,-7.849659014740041,107.51892664380651,0.8674490055465937,-0.2683692893020527
1110,0.0,0.979898055974959,0.8920317877391426,1.1029521615569138,-7.097662520448697,-7.940024946813935,107.17611735590273,0.8741985958928838,-0.12305410558195473
1115,0.0,1.5454626521734955,0.7852323291998573,0.9940297021858555,-7.31698235056512,-8.030154575371569,108.71247004263101,0.8439641856888487,0.55143294998764
1120,0.0,0.7211269806658867,0.6788542959148458,0.8872201847237307,-8.215875008369464,-8.120049733755764,108.26528012219893,0.8530673296751659,-0.166093204057844
1125,0.0,0.39675419301501574,0.5728895570312034,0.7805300349875779,-8.675337656488677,-8.209712252628549,107.22929577958136,0.8740929136363994,-0.38377584197256215
1130,0.0,1.1471152434945588,0.4673302774691592,0.6734519689792933,-7.573934705131469,-8.299143958106242,108.52446769592007,0.8481528910566594,0.4736632745152656
1135,0.0,0.008777276586379168,0.3621689044742311,0.5682477496385445,-8.561404091246128,-8.38834667005716,107.03994645579618,0.8787803465669594,-0.5594704730521654
1140,0.0,-0.14332787111136025,0.2573981548552524,0.4621921981531045,-8.031847454970967,-8.477322200551157,105.3984062998789,0.9119158812812449,-0.6055200692644648
1145,0.0,0.17515669032013367,0.15301100287149438,0.3551807469207233,-8.121842216449412,-8.566072352450703,104.89849574012041,0.9217633837091125,-0.18002405660058965
1150,0.0,0.07730596557367342,0.04900066873250353,0.24832594062695534,-7.98640745076858,-8.654598918133274,104.42221009686855,0.9311146986855074,-0.17101997505328193
1155,0.0,0.4613626620799903,-0.05463939232180337,0.1415560224284036,-8.358048289149082,-8.742903678336177,105.3158647450803,0.9136346078501703,0.31980663965158673
1160,0.0,0.21244424426408653,-0.1579155003927326,0.03611401868812436,-9.368460466528829,-8.830988401115462,105.79815138985816,0.9040004140283431,0.17633022557596217
1165,0.0,-0.14671995184634706,-0.26083376077531284,-0.06855806914370532,-9.092349911374981,-8.918854840910058,105.5869776036217,0.9082693259548367,-0.07816188270264174
1170,0.0,-0.5097231674714623,-0.36340007332040614,-0.17319021904791043,-9.623085489091837,-9.006504737704574,104.67662815211096,0.9266424640842045,-0.33653294842355186
1175,0.0,0.042529277912575436,-0.465620141332181,-0.2784604009765417,-9.646719413952717,-9.093939816283239,105.55748423626194,0.9091246745094306,0.3209896788891171
1180,0.0,-1.4040126234880737,-0.5674994800257878,-0.38263107967566157,-8.24571163213822,-9.181161785568293,102.8080908529064,0.9648445857833287,-1.021381543812412
1185,0.0,-0.5136302557211964,-0.6690434245697929,-0.48930878897601815,-9.453621328972767,-9.268172338036834,102.73927972435241,0.9661708873701299,-0.02432146674517821
1190,0.0,-0.5859759133903207,-0.7702571377344043,-0.5957633623645506,-8.716521397028574,-9.35497314921048,102.76692050186931,0.9656373652333697,0.009787448974229895
1195,0.0,-0.5935569692252116,-0.8711456171667464,-0.7020105382460429,-9.536779255317407,-9.441565877212383,103.0724066399077,0.9597277738674344,0.10845356902083125
1200,25.0,-0.6160258491154188,-0.36206597368504845,0.34796100832966204,-10.296650073540697,-9.52782943938189,129.92958105456353,0.98,-0.9639868574450808
1205,25.0,-0.1943643066118909,0.11781891619631324,1.1042022506311469,-9.44239672031792,-9.613207464703578,150.6581740843661,0.98,-1.2985665572430378
1210,25.0,-0.214871752180771,0.570209872760131,1.705520602952447,-9.439416612022743,-9.69716061201234,171.72534370425245,0.98,-1.920392355133218
1215,25.0,-0.2160917856778246,0.996700197954965,2.1964662854255153,-9.5992379844635,-9.779277891387778,190.7167153997801,0.98,-2.41255807110334
1220,25.0,0.7890067653463844,1.3987834084749693,2.6106917105134357,-10.630569693506699,-9.859254050852542,201.6274407279161,0.98,-1.8216849451670514
1225,25.0,1.2281306391885805,1.7778602916783939,2.979378834938643,-9.731239183695603,-9.93687062189764,210.46981005018324,0.98,-1.7512481957500627
1230,25.0,2.2175833170615147,2.1352453584453883,3.3125012628042896,-9.429685589388574,-10.011980049177964,215.2608729308097,0.98,-1.094917945742775
1235,25.0,1.1202572432699567,2.4721727574430474,3.620129263816409,-10.324389338025803,-10.084492418933564,225.14862933808274,0.98,-2.4998720205464524
1240,25.0,2.374938752274989,2.7898017070099286,3.8982996150255076,-10.447364325510296,-10.154364376147043,230.36297496176482,0.98,-1.5233608627505184
1245,25.0,2.0752640083485168,3.089221493793275,4.155774975532154,-10.460123277643017,-10.221589884245986,236.81137422786296,0.98,-2.080510967183637
1250,25.0,2.3094718611037743,3.371456081187034,4.3931844852525614,-10.897432187054154,-10.286192535092539,242.6091837476367,0.98,-2.083712624148787
